begin HEADER
  File_Creation = "2009-05-26T19:32:48 UTC"
  File_ID       = "GOSAT TANSO FTS Conversion Factors"
  Labels        = "Wavenumber" "CNV(B3P_gainH)" "CNV(B3S_gainH)" "CNV(B3P_gainM)" "CNV(B3S_gainM)"
  Num_Columns   = 5
  Num_Rows      = 6501
end HEADER

#      Wavenumber   CNV(B3P_gainH)   CNV(B3S_gainH)   CNV(B3P_gainM)   CNV(B3S_gainM)
   4.40679290e+03              N/A              N/A              N/A              N/A
   4.40699290e+03              N/A              N/A              N/A              N/A
   4.40719290e+03              N/A              N/A              N/A              N/A
   4.40739290e+03              N/A              N/A              N/A              N/A
   4.40759290e+03              N/A              N/A              N/A              N/A
   4.40779290e+03              N/A              N/A              N/A              N/A
   4.40799290e+03              N/A              N/A              N/A              N/A
   4.40819290e+03              N/A              N/A              N/A              N/A
   4.40839290e+03              N/A              N/A              N/A              N/A
   4.40859290e+03              N/A              N/A              N/A              N/A
   4.40879290e+03              N/A              N/A              N/A              N/A
   4.40899290e+03              N/A              N/A              N/A              N/A
   4.40919290e+03              N/A              N/A              N/A              N/A
   4.40939290e+03              N/A              N/A              N/A              N/A
   4.40959290e+03              N/A              N/A              N/A              N/A
   4.40979290e+03              N/A              N/A              N/A              N/A
   4.40999290e+03              N/A              N/A              N/A              N/A
   4.41019290e+03              N/A              N/A              N/A              N/A
   4.41039290e+03              N/A              N/A              N/A              N/A
   4.41059290e+03              N/A              N/A              N/A              N/A
   4.41079290e+03              N/A              N/A              N/A              N/A
   4.41099290e+03              N/A              N/A              N/A              N/A
   4.41119290e+03              N/A              N/A              N/A              N/A
   4.41139290e+03              N/A              N/A              N/A              N/A
   4.41159290e+03              N/A              N/A              N/A              N/A
   4.41179290e+03              N/A              N/A              N/A              N/A
   4.41199290e+03              N/A              N/A              N/A              N/A
   4.41219290e+03              N/A              N/A              N/A              N/A
   4.41239290e+03              N/A              N/A              N/A              N/A
   4.41259290e+03              N/A              N/A              N/A              N/A
   4.41279290e+03              N/A              N/A              N/A              N/A
   4.41299290e+03              N/A              N/A              N/A              N/A
   4.41319290e+03              N/A              N/A              N/A              N/A
   4.41339290e+03              N/A              N/A              N/A              N/A
   4.41359290e+03              N/A              N/A              N/A              N/A
   4.41379290e+03              N/A              N/A              N/A              N/A
   4.41399290e+03              N/A              N/A              N/A              N/A
   4.41419290e+03              N/A              N/A              N/A              N/A
   4.41439290e+03              N/A              N/A              N/A              N/A
   4.41459290e+03              N/A              N/A              N/A              N/A
   4.41479290e+03              N/A              N/A              N/A              N/A
   4.41499290e+03              N/A              N/A              N/A              N/A
   4.41519290e+03              N/A              N/A              N/A              N/A
   4.41539290e+03              N/A              N/A              N/A              N/A
   4.41559290e+03              N/A              N/A              N/A              N/A
   4.41579290e+03              N/A              N/A              N/A              N/A
   4.41599290e+03              N/A              N/A              N/A              N/A
   4.41619290e+03              N/A              N/A              N/A              N/A
   4.41639290e+03              N/A              N/A              N/A              N/A
   4.41659290e+03              N/A              N/A              N/A              N/A
   4.41679290e+03              N/A              N/A              N/A              N/A
   4.41699290e+03              N/A              N/A              N/A              N/A
   4.41719290e+03              N/A              N/A              N/A              N/A
   4.41739290e+03              N/A              N/A              N/A              N/A
   4.41759290e+03              N/A              N/A              N/A              N/A
   4.41779290e+03              N/A              N/A              N/A              N/A
   4.41799290e+03              N/A              N/A              N/A              N/A
   4.41819290e+03              N/A              N/A              N/A              N/A
   4.41839290e+03              N/A              N/A              N/A              N/A
   4.41859290e+03              N/A              N/A              N/A              N/A
   4.41879290e+03              N/A              N/A              N/A              N/A
   4.41899290e+03              N/A              N/A              N/A              N/A
   4.41919290e+03              N/A              N/A              N/A              N/A
   4.41939290e+03              N/A              N/A              N/A              N/A
   4.41959290e+03              N/A              N/A              N/A              N/A
   4.41979290e+03              N/A              N/A              N/A              N/A
   4.41999290e+03              N/A              N/A              N/A              N/A
   4.42019290e+03              N/A              N/A              N/A              N/A
   4.42039290e+03              N/A              N/A              N/A              N/A
   4.42059290e+03              N/A              N/A              N/A              N/A
   4.42079290e+03              N/A              N/A              N/A              N/A
   4.42099290e+03              N/A              N/A              N/A              N/A
   4.42119290e+03              N/A              N/A              N/A              N/A
   4.42139290e+03              N/A              N/A              N/A              N/A
   4.42159290e+03              N/A              N/A              N/A              N/A
   4.42179290e+03              N/A              N/A              N/A              N/A
   4.42199290e+03              N/A              N/A              N/A              N/A
   4.42219290e+03              N/A              N/A              N/A              N/A
   4.42239290e+03              N/A              N/A              N/A              N/A
   4.42259290e+03              N/A              N/A              N/A              N/A
   4.42279290e+03              N/A              N/A              N/A              N/A
   4.42299290e+03              N/A              N/A              N/A              N/A
   4.42319290e+03              N/A              N/A              N/A              N/A
   4.42339290e+03              N/A              N/A              N/A              N/A
   4.42359290e+03              N/A              N/A              N/A              N/A
   4.42379290e+03              N/A              N/A              N/A              N/A
   4.42399290e+03              N/A              N/A              N/A              N/A
   4.42419290e+03              N/A              N/A              N/A              N/A
   4.42439290e+03              N/A              N/A              N/A              N/A
   4.42459290e+03              N/A              N/A              N/A              N/A
   4.42479290e+03              N/A              N/A              N/A              N/A
   4.42499290e+03              N/A              N/A              N/A              N/A
   4.42519290e+03              N/A              N/A              N/A              N/A
   4.42539290e+03              N/A              N/A              N/A              N/A
   4.42559290e+03              N/A              N/A              N/A              N/A
   4.42579290e+03              N/A              N/A              N/A              N/A
   4.42599290e+03              N/A              N/A              N/A              N/A
   4.42619290e+03              N/A              N/A              N/A              N/A
   4.42639290e+03              N/A              N/A              N/A              N/A
   4.42659290e+03              N/A              N/A              N/A              N/A
   4.42679290e+03              N/A              N/A              N/A              N/A
   4.42699290e+03              N/A              N/A              N/A              N/A
   4.42719290e+03              N/A              N/A              N/A              N/A
   4.42739290e+03              N/A              N/A              N/A              N/A
   4.42759290e+03              N/A              N/A              N/A              N/A
   4.42779290e+03              N/A              N/A              N/A              N/A
   4.42799290e+03              N/A              N/A              N/A              N/A
   4.42819290e+03              N/A              N/A              N/A              N/A
   4.42839290e+03              N/A              N/A              N/A              N/A
   4.42859290e+03              N/A              N/A              N/A              N/A
   4.42879290e+03              N/A              N/A              N/A              N/A
   4.42899290e+03              N/A              N/A              N/A              N/A
   4.42919290e+03              N/A              N/A              N/A              N/A
   4.42939290e+03              N/A              N/A              N/A              N/A
   4.42959290e+03              N/A              N/A              N/A              N/A
   4.42979290e+03              N/A              N/A              N/A              N/A
   4.42999290e+03              N/A              N/A              N/A              N/A
   4.43019290e+03              N/A              N/A              N/A              N/A
   4.43039290e+03              N/A              N/A              N/A              N/A
   4.43059290e+03              N/A              N/A              N/A              N/A
   4.43079290e+03              N/A              N/A              N/A              N/A
   4.43099290e+03              N/A              N/A              N/A              N/A
   4.43119290e+03              N/A              N/A              N/A              N/A
   4.43139290e+03              N/A              N/A              N/A              N/A
   4.43159290e+03              N/A              N/A              N/A              N/A
   4.43179290e+03              N/A              N/A              N/A              N/A
   4.43199290e+03              N/A              N/A              N/A              N/A
   4.43219290e+03              N/A              N/A              N/A              N/A
   4.43239290e+03              N/A              N/A              N/A              N/A
   4.43259290e+03              N/A              N/A              N/A              N/A
   4.43279290e+03              N/A              N/A              N/A              N/A
   4.43299290e+03              N/A              N/A              N/A              N/A
   4.43319290e+03              N/A              N/A              N/A              N/A
   4.43339290e+03              N/A              N/A              N/A              N/A
   4.43359290e+03              N/A              N/A              N/A              N/A
   4.43379290e+03              N/A              N/A              N/A              N/A
   4.43399290e+03              N/A              N/A              N/A              N/A
   4.43419290e+03              N/A              N/A              N/A              N/A
   4.43439290e+03              N/A              N/A              N/A              N/A
   4.43459290e+03              N/A              N/A              N/A              N/A
   4.43479290e+03              N/A              N/A              N/A              N/A
   4.43499290e+03              N/A              N/A              N/A              N/A
   4.43519290e+03              N/A              N/A              N/A              N/A
   4.43539290e+03              N/A              N/A              N/A              N/A
   4.43559290e+03              N/A              N/A              N/A              N/A
   4.43579290e+03              N/A              N/A              N/A              N/A
   4.43599290e+03              N/A              N/A              N/A              N/A
   4.43619290e+03              N/A              N/A              N/A              N/A
   4.43639290e+03              N/A              N/A              N/A              N/A
   4.43659290e+03              N/A              N/A              N/A              N/A
   4.43679290e+03              N/A              N/A              N/A              N/A
   4.43699290e+03              N/A              N/A              N/A              N/A
   4.43719290e+03              N/A              N/A              N/A              N/A
   4.43739290e+03              N/A              N/A              N/A              N/A
   4.43759290e+03              N/A              N/A              N/A              N/A
   4.43779290e+03              N/A              N/A              N/A              N/A
   4.43799290e+03              N/A              N/A              N/A              N/A
   4.43819290e+03              N/A              N/A              N/A              N/A
   4.43839290e+03              N/A              N/A              N/A              N/A
   4.43859290e+03              N/A              N/A              N/A              N/A
   4.43879290e+03              N/A              N/A              N/A              N/A
   4.43899290e+03              N/A              N/A              N/A              N/A
   4.43919290e+03              N/A              N/A              N/A              N/A
   4.43939290e+03              N/A              N/A              N/A              N/A
   4.43959290e+03              N/A              N/A              N/A              N/A
   4.43979290e+03              N/A              N/A              N/A              N/A
   4.43999290e+03              N/A              N/A              N/A              N/A
   4.44019290e+03              N/A              N/A              N/A              N/A
   4.44039290e+03              N/A              N/A              N/A              N/A
   4.44059290e+03              N/A              N/A              N/A              N/A
   4.44079290e+03              N/A              N/A              N/A              N/A
   4.44099290e+03              N/A              N/A              N/A              N/A
   4.44119290e+03              N/A              N/A              N/A              N/A
   4.44139290e+03              N/A              N/A              N/A              N/A
   4.44159290e+03              N/A              N/A              N/A              N/A
   4.44179290e+03              N/A              N/A              N/A              N/A
   4.44199290e+03              N/A              N/A              N/A              N/A
   4.44219290e+03              N/A              N/A              N/A              N/A
   4.44239290e+03              N/A              N/A              N/A              N/A
   4.44259290e+03              N/A              N/A              N/A              N/A
   4.44279290e+03              N/A              N/A              N/A              N/A
   4.44299290e+03              N/A              N/A              N/A              N/A
   4.44319290e+03              N/A              N/A              N/A              N/A
   4.44339290e+03              N/A              N/A              N/A              N/A
   4.44359290e+03              N/A              N/A              N/A              N/A
   4.44379290e+03              N/A              N/A              N/A              N/A
   4.44399290e+03              N/A              N/A              N/A              N/A
   4.44419290e+03              N/A              N/A              N/A              N/A
   4.44439290e+03              N/A              N/A              N/A              N/A
   4.44459290e+03              N/A              N/A              N/A              N/A
   4.44479290e+03              N/A              N/A              N/A              N/A
   4.44499290e+03              N/A              N/A              N/A              N/A
   4.44519290e+03              N/A              N/A              N/A              N/A
   4.44539290e+03              N/A              N/A              N/A              N/A
   4.44559290e+03              N/A              N/A              N/A              N/A
   4.44579290e+03              N/A              N/A              N/A              N/A
   4.44599290e+03              N/A              N/A              N/A              N/A
   4.44619290e+03              N/A              N/A              N/A              N/A
   4.44639290e+03              N/A              N/A              N/A              N/A
   4.44659290e+03              N/A              N/A              N/A              N/A
   4.44679290e+03              N/A              N/A              N/A              N/A
   4.44699290e+03              N/A              N/A              N/A              N/A
   4.44719290e+03              N/A              N/A              N/A              N/A
   4.44739290e+03              N/A              N/A              N/A              N/A
   4.44759290e+03              N/A              N/A              N/A              N/A
   4.44779290e+03              N/A              N/A              N/A              N/A
   4.44799290e+03              N/A              N/A              N/A              N/A
   4.44819290e+03              N/A              N/A              N/A              N/A
   4.44839290e+03              N/A              N/A              N/A              N/A
   4.44859290e+03              N/A              N/A              N/A              N/A
   4.44879290e+03              N/A              N/A              N/A              N/A
   4.44899290e+03              N/A              N/A              N/A              N/A
   4.44919290e+03              N/A              N/A              N/A              N/A
   4.44939290e+03              N/A              N/A              N/A              N/A
   4.44959290e+03              N/A              N/A              N/A              N/A
   4.44979290e+03              N/A              N/A              N/A              N/A
   4.44999290e+03              N/A              N/A              N/A              N/A
   4.45019290e+03              N/A              N/A              N/A              N/A
   4.45039290e+03              N/A              N/A              N/A              N/A
   4.45059290e+03              N/A              N/A              N/A              N/A
   4.45079290e+03              N/A              N/A              N/A              N/A
   4.45099290e+03              N/A              N/A              N/A              N/A
   4.45119290e+03              N/A              N/A              N/A              N/A
   4.45139290e+03              N/A              N/A              N/A              N/A
   4.45159290e+03              N/A              N/A              N/A              N/A
   4.45179290e+03              N/A              N/A              N/A              N/A
   4.45199290e+03              N/A              N/A              N/A              N/A
   4.45219290e+03              N/A              N/A              N/A              N/A
   4.45239290e+03              N/A              N/A              N/A              N/A
   4.45259290e+03              N/A              N/A              N/A              N/A
   4.45279290e+03              N/A              N/A              N/A              N/A
   4.45299290e+03              N/A              N/A              N/A              N/A
   4.45319290e+03              N/A              N/A              N/A              N/A
   4.45339290e+03              N/A              N/A              N/A              N/A
   4.45359290e+03              N/A              N/A              N/A              N/A
   4.45379290e+03              N/A              N/A              N/A              N/A
   4.45399290e+03              N/A              N/A              N/A              N/A
   4.45419290e+03              N/A              N/A              N/A              N/A
   4.45439290e+03              N/A              N/A              N/A              N/A
   4.45459290e+03              N/A              N/A              N/A              N/A
   4.45479290e+03              N/A              N/A              N/A              N/A
   4.45499290e+03              N/A              N/A              N/A              N/A
   4.45519290e+03              N/A              N/A              N/A              N/A
   4.45539290e+03              N/A              N/A              N/A              N/A
   4.45559290e+03              N/A              N/A              N/A              N/A
   4.45579290e+03              N/A              N/A              N/A              N/A
   4.45599290e+03              N/A              N/A              N/A              N/A
   4.45619290e+03              N/A              N/A              N/A              N/A
   4.45639290e+03              N/A              N/A              N/A              N/A
   4.45659290e+03              N/A              N/A              N/A              N/A
   4.45679290e+03              N/A              N/A              N/A              N/A
   4.45699290e+03              N/A              N/A              N/A              N/A
   4.45719290e+03              N/A              N/A              N/A              N/A
   4.45739290e+03              N/A              N/A              N/A              N/A
   4.45759290e+03              N/A              N/A              N/A              N/A
   4.45779290e+03              N/A              N/A              N/A              N/A
   4.45799290e+03              N/A              N/A              N/A              N/A
   4.45819290e+03              N/A              N/A              N/A              N/A
   4.45839290e+03              N/A              N/A              N/A              N/A
   4.45859290e+03              N/A              N/A              N/A              N/A
   4.45879290e+03              N/A              N/A              N/A              N/A
   4.45899290e+03              N/A              N/A              N/A              N/A
   4.45919290e+03              N/A              N/A              N/A              N/A
   4.45939290e+03              N/A              N/A              N/A              N/A
   4.45959290e+03              N/A              N/A              N/A              N/A
   4.45979290e+03              N/A              N/A              N/A              N/A
   4.45999290e+03              N/A              N/A              N/A              N/A
   4.46019290e+03              N/A              N/A              N/A              N/A
   4.46039290e+03              N/A              N/A              N/A              N/A
   4.46059290e+03              N/A              N/A              N/A              N/A
   4.46079290e+03              N/A              N/A              N/A              N/A
   4.46099290e+03              N/A              N/A              N/A              N/A
   4.46119290e+03              N/A              N/A              N/A              N/A
   4.46139290e+03              N/A              N/A              N/A              N/A
   4.46159290e+03              N/A              N/A              N/A              N/A
   4.46179290e+03              N/A              N/A              N/A              N/A
   4.46199290e+03              N/A              N/A              N/A              N/A
   4.46219290e+03              N/A              N/A              N/A              N/A
   4.46239290e+03              N/A              N/A              N/A              N/A
   4.46259290e+03              N/A              N/A              N/A              N/A
   4.46279290e+03              N/A              N/A              N/A              N/A
   4.46299290e+03              N/A              N/A              N/A              N/A
   4.46319290e+03              N/A              N/A              N/A              N/A
   4.46339290e+03              N/A              N/A              N/A              N/A
   4.46359290e+03              N/A              N/A              N/A              N/A
   4.46379290e+03              N/A              N/A              N/A              N/A
   4.46399290e+03              N/A              N/A              N/A              N/A
   4.46419290e+03              N/A              N/A              N/A              N/A
   4.46439290e+03              N/A              N/A              N/A              N/A
   4.46459290e+03              N/A              N/A              N/A              N/A
   4.46479290e+03              N/A              N/A              N/A              N/A
   4.46499290e+03              N/A              N/A              N/A              N/A
   4.46519290e+03              N/A              N/A              N/A              N/A
   4.46539290e+03              N/A              N/A              N/A              N/A
   4.46559290e+03              N/A              N/A              N/A              N/A
   4.46579290e+03              N/A              N/A              N/A              N/A
   4.46599290e+03              N/A              N/A              N/A              N/A
   4.46619290e+03              N/A              N/A              N/A              N/A
   4.46639290e+03              N/A              N/A              N/A              N/A
   4.46659290e+03              N/A              N/A              N/A              N/A
   4.46679290e+03              N/A              N/A              N/A              N/A
   4.46699290e+03              N/A              N/A              N/A              N/A
   4.46719290e+03              N/A              N/A              N/A              N/A
   4.46739290e+03              N/A              N/A              N/A              N/A
   4.46759290e+03              N/A              N/A              N/A              N/A
   4.46779290e+03              N/A              N/A              N/A              N/A
   4.46799290e+03              N/A              N/A              N/A              N/A
   4.46819290e+03              N/A              N/A              N/A              N/A
   4.46839290e+03              N/A              N/A              N/A              N/A
   4.46859290e+03              N/A              N/A              N/A              N/A
   4.46879280e+03              N/A              N/A              N/A              N/A
   4.46899280e+03              N/A              N/A              N/A              N/A
   4.46919280e+03              N/A              N/A              N/A              N/A
   4.46939280e+03              N/A              N/A              N/A              N/A
   4.46959280e+03              N/A              N/A              N/A              N/A
   4.46979280e+03              N/A              N/A              N/A              N/A
   4.46999280e+03              N/A              N/A              N/A              N/A
   4.47019280e+03              N/A              N/A              N/A              N/A
   4.47039280e+03              N/A              N/A              N/A              N/A
   4.47059280e+03              N/A              N/A              N/A              N/A
   4.47079280e+03              N/A              N/A              N/A              N/A
   4.47099280e+03              N/A              N/A              N/A              N/A
   4.47119280e+03              N/A              N/A              N/A              N/A
   4.47139280e+03              N/A              N/A              N/A              N/A
   4.47159280e+03              N/A              N/A              N/A              N/A
   4.47179280e+03              N/A              N/A              N/A              N/A
   4.47199280e+03              N/A              N/A              N/A              N/A
   4.47219280e+03              N/A              N/A              N/A              N/A
   4.47239280e+03              N/A              N/A              N/A              N/A
   4.47259280e+03              N/A              N/A              N/A              N/A
   4.47279280e+03              N/A              N/A              N/A              N/A
   4.47299280e+03              N/A              N/A              N/A              N/A
   4.47319280e+03              N/A              N/A              N/A              N/A
   4.47339280e+03              N/A              N/A              N/A              N/A
   4.47359280e+03              N/A              N/A              N/A              N/A
   4.47379280e+03              N/A              N/A              N/A              N/A
   4.47399280e+03              N/A              N/A              N/A              N/A
   4.47419280e+03              N/A              N/A              N/A              N/A
   4.47439280e+03              N/A              N/A              N/A              N/A
   4.47459280e+03              N/A              N/A              N/A              N/A
   4.47479280e+03              N/A              N/A              N/A              N/A
   4.47499280e+03              N/A              N/A              N/A              N/A
   4.47519280e+03              N/A              N/A              N/A              N/A
   4.47539280e+03              N/A              N/A              N/A              N/A
   4.47559280e+03              N/A              N/A              N/A              N/A
   4.47579280e+03              N/A              N/A              N/A              N/A
   4.47599280e+03              N/A              N/A              N/A              N/A
   4.47619280e+03              N/A              N/A              N/A              N/A
   4.47639280e+03              N/A              N/A              N/A              N/A
   4.47659280e+03              N/A              N/A              N/A              N/A
   4.47679280e+03              N/A              N/A              N/A              N/A
   4.47699280e+03              N/A              N/A              N/A              N/A
   4.47719280e+03              N/A              N/A              N/A              N/A
   4.47739280e+03              N/A              N/A              N/A              N/A
   4.47759280e+03              N/A              N/A              N/A              N/A
   4.47779280e+03              N/A              N/A              N/A              N/A
   4.47799280e+03              N/A              N/A              N/A              N/A
   4.47819280e+03              N/A              N/A              N/A              N/A
   4.47839280e+03              N/A              N/A              N/A              N/A
   4.47859280e+03              N/A              N/A              N/A              N/A
   4.47879280e+03              N/A              N/A              N/A              N/A
   4.47899280e+03              N/A              N/A              N/A              N/A
   4.47919280e+03              N/A              N/A              N/A              N/A
   4.47939280e+03              N/A              N/A              N/A              N/A
   4.47959280e+03              N/A              N/A              N/A              N/A
   4.47979280e+03              N/A              N/A              N/A              N/A
   4.47999280e+03              N/A              N/A              N/A              N/A
   4.48019280e+03              N/A              N/A              N/A              N/A
   4.48039280e+03              N/A              N/A              N/A              N/A
   4.48059280e+03              N/A              N/A              N/A              N/A
   4.48079280e+03              N/A              N/A              N/A              N/A
   4.48099280e+03              N/A              N/A              N/A              N/A
   4.48119280e+03              N/A              N/A              N/A              N/A
   4.48139280e+03              N/A              N/A              N/A              N/A
   4.48159280e+03              N/A              N/A              N/A              N/A
   4.48179280e+03              N/A              N/A              N/A              N/A
   4.48199280e+03              N/A              N/A              N/A              N/A
   4.48219280e+03              N/A              N/A              N/A              N/A
   4.48239280e+03              N/A              N/A              N/A              N/A
   4.48259280e+03              N/A              N/A              N/A              N/A
   4.48279280e+03              N/A              N/A              N/A              N/A
   4.48299280e+03              N/A              N/A              N/A              N/A
   4.48319280e+03              N/A              N/A              N/A              N/A
   4.48339280e+03              N/A              N/A              N/A              N/A
   4.48359280e+03              N/A              N/A              N/A              N/A
   4.48379280e+03              N/A              N/A              N/A              N/A
   4.48399280e+03              N/A              N/A              N/A              N/A
   4.48419280e+03              N/A              N/A              N/A              N/A
   4.48439280e+03              N/A              N/A              N/A              N/A
   4.48459280e+03              N/A              N/A              N/A              N/A
   4.48479280e+03              N/A              N/A              N/A              N/A
   4.48499280e+03              N/A              N/A              N/A              N/A
   4.48519280e+03              N/A              N/A              N/A              N/A
   4.48539280e+03              N/A              N/A              N/A              N/A
   4.48559280e+03              N/A              N/A              N/A              N/A
   4.48579280e+03              N/A              N/A              N/A              N/A
   4.48599280e+03              N/A              N/A              N/A              N/A
   4.48619280e+03              N/A              N/A              N/A              N/A
   4.48639280e+03              N/A              N/A              N/A              N/A
   4.48659280e+03              N/A              N/A              N/A              N/A
   4.48679280e+03              N/A              N/A              N/A              N/A
   4.48699280e+03              N/A              N/A              N/A              N/A
   4.48719280e+03              N/A              N/A              N/A              N/A
   4.48739280e+03              N/A              N/A              N/A              N/A
   4.48759280e+03              N/A              N/A              N/A              N/A
   4.48779280e+03              N/A              N/A              N/A              N/A
   4.48799280e+03              N/A              N/A              N/A              N/A
   4.48819280e+03              N/A              N/A              N/A              N/A
   4.48839280e+03              N/A              N/A              N/A              N/A
   4.48859280e+03              N/A              N/A              N/A              N/A
   4.48879280e+03              N/A              N/A              N/A              N/A
   4.48899280e+03              N/A              N/A              N/A              N/A
   4.48919280e+03              N/A              N/A              N/A              N/A
   4.48939280e+03              N/A              N/A              N/A              N/A
   4.48959280e+03              N/A              N/A              N/A              N/A
   4.48979280e+03              N/A              N/A              N/A              N/A
   4.48999280e+03              N/A              N/A              N/A              N/A
   4.49019280e+03              N/A              N/A              N/A              N/A
   4.49039280e+03              N/A              N/A              N/A              N/A
   4.49059280e+03              N/A              N/A              N/A              N/A
   4.49079280e+03              N/A              N/A              N/A              N/A
   4.49099280e+03              N/A              N/A              N/A              N/A
   4.49119280e+03              N/A              N/A              N/A              N/A
   4.49139280e+03              N/A              N/A              N/A              N/A
   4.49159280e+03              N/A              N/A              N/A              N/A
   4.49179280e+03              N/A              N/A              N/A              N/A
   4.49199280e+03              N/A              N/A              N/A              N/A
   4.49219280e+03              N/A              N/A              N/A              N/A
   4.49239280e+03              N/A              N/A              N/A              N/A
   4.49259280e+03              N/A              N/A              N/A              N/A
   4.49279280e+03              N/A              N/A              N/A              N/A
   4.49299280e+03              N/A              N/A              N/A              N/A
   4.49319280e+03              N/A              N/A              N/A              N/A
   4.49339280e+03              N/A              N/A              N/A              N/A
   4.49359280e+03              N/A              N/A              N/A              N/A
   4.49379280e+03              N/A              N/A              N/A              N/A
   4.49399280e+03              N/A              N/A              N/A              N/A
   4.49419280e+03              N/A              N/A              N/A              N/A
   4.49439280e+03              N/A              N/A              N/A              N/A
   4.49459280e+03              N/A              N/A              N/A              N/A
   4.49479280e+03              N/A              N/A              N/A              N/A
   4.49499280e+03              N/A              N/A              N/A              N/A
   4.49519280e+03              N/A              N/A              N/A              N/A
   4.49539280e+03              N/A              N/A              N/A              N/A
   4.49559280e+03              N/A              N/A              N/A              N/A
   4.49579280e+03              N/A              N/A              N/A              N/A
   4.49599280e+03              N/A              N/A              N/A              N/A
   4.49619280e+03              N/A              N/A              N/A              N/A
   4.49639280e+03              N/A              N/A              N/A              N/A
   4.49659280e+03              N/A              N/A              N/A              N/A
   4.49679280e+03              N/A              N/A              N/A              N/A
   4.49699280e+03              N/A              N/A              N/A              N/A
   4.49719280e+03              N/A              N/A              N/A              N/A
   4.49739280e+03              N/A              N/A              N/A              N/A
   4.49759280e+03              N/A              N/A              N/A              N/A
   4.49779280e+03              N/A              N/A              N/A              N/A
   4.49799280e+03              N/A              N/A              N/A              N/A
   4.49819280e+03              N/A              N/A              N/A              N/A
   4.49839280e+03              N/A              N/A              N/A              N/A
   4.49859280e+03              N/A              N/A              N/A              N/A
   4.49879280e+03              N/A              N/A              N/A              N/A
   4.49899280e+03              N/A              N/A              N/A              N/A
   4.49919280e+03              N/A              N/A              N/A              N/A
   4.49939280e+03              N/A              N/A              N/A              N/A
   4.49959280e+03              N/A              N/A              N/A              N/A
   4.49979280e+03              N/A              N/A              N/A              N/A
   4.49999280e+03              N/A              N/A              N/A              N/A
   4.50019280e+03              N/A              N/A              N/A              N/A
   4.50039280e+03              N/A              N/A              N/A              N/A
   4.50059280e+03              N/A              N/A              N/A              N/A
   4.50079280e+03              N/A              N/A              N/A              N/A
   4.50099280e+03              N/A              N/A              N/A              N/A
   4.50119280e+03              N/A              N/A              N/A              N/A
   4.50139280e+03              N/A              N/A              N/A              N/A
   4.50159280e+03              N/A              N/A              N/A              N/A
   4.50179280e+03              N/A              N/A              N/A              N/A
   4.50199280e+03              N/A              N/A              N/A              N/A
   4.50219280e+03              N/A              N/A              N/A              N/A
   4.50239280e+03              N/A              N/A              N/A              N/A
   4.50259280e+03              N/A              N/A              N/A              N/A
   4.50279280e+03              N/A              N/A              N/A              N/A
   4.50299280e+03              N/A              N/A              N/A              N/A
   4.50319280e+03              N/A              N/A              N/A              N/A
   4.50339280e+03              N/A              N/A              N/A              N/A
   4.50359280e+03              N/A              N/A              N/A              N/A
   4.50379280e+03              N/A              N/A              N/A              N/A
   4.50399280e+03              N/A              N/A              N/A              N/A
   4.50419280e+03              N/A              N/A              N/A              N/A
